detail_id,transaction_id,item_id,quantity,payment_date,customer_id,customer_name,registration_date,email,gender,age,birth,pref,item_name,item_price,price
4395,T0000004298,S005,1,2019-05-23 22:51:49,HI388967,¹ÚÁ¦ÀÌ,2019-05-05 12:59,oonuma_yonezou@example.com,M,59,1959-11-03,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
4396,T0000004299,S001,1,2019-05-23 23:12:30,HD493357,ÀÌ¼ÖÁö,2019-03-22 21:51,horikita_megumi@example.com,F,23,1995-12-26,´ë±¸±¤¿ª½Ã,PC-A,50000,50000
4397,T0000004300,S002,1,2019-05-24 00:06:47,HI161579,ÀÌº´¿í,2019-02-22 22:24,teramoto_noriko@example.com,F,26,1993-03-20,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
4398,T0000004301,S005,1,2019-05-24 00:39:22,IK149763,¹Ú±ÔÈ£,2019-05-11 0:47,hayashi_hana@example.com,F,58,1961-07-04,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
4399,T0000004302,S001,1,2019-05-24 01:04:14,HI390909,ÀÌÃ¶¹Î,2019-02-25 21:58,yoshizawa_akihiro@example.com,M,32,1986-08-31,´ë±¸±¤¿ª½Ã,PC-A,50000,50000
4400,T0000004303,S002,1,2019-05-24 01:11:36,AS120487,ÀÌº¸¿¬,2019-03-14 13:56,oota_atsushi@example.com,M,39,1979-09-07,ºÎ»ê±¤¿ª½Ã,PC-B,85000,85000
4401,T0000004303,S002,1,2019-05-24 01:11:36,AS120487,ÀÌº¸¿¬,2019-03-14 13:56,oota_atsushi@example.com,M,39,1979-09-07,ºÎ»ê±¤¿ª½Ã,PC-B,85000,85000
4402,T0000004304,S005,1,2019-05-24 01:27:55,HI563460,ÀÌÇÏ´Ï,2019-03-23 7:05,sekine_chinatsu@example.com,F,31,1988-07-09,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
4403,T0000004305,S005,1,2019-05-24 02:45:54,HD671982,ÀÌ°¡Èñ,2019-03-08 14:33,kawamoto_mirai@example.com,M,77,1942-06-03,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
4404,T0000004306,S004,1,2019-05-24 05:22:34,HD216701,±èµÎÇö,2019-01-30 9:02,kido_harumi@example.com,F,30,1989-05-24,¼­¿ïÆ¯º°½Ã,PC-D,180000,180000
4405,T0000004307,S002,1,2019-05-24 07:18:33,TS052320,±è¼¼¿Â,2019-02-15 22:58,oomura_teruyoshi@example.com,M,40,1979-07-29,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
4406,T0000004308,S005,1,2019-05-24 07:21:35,PL812388,ÀÌ³ªÀº,2019-03-03 12:00,suganuma_yuu@example.com,F,44,1974-09-13,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
4407,T0000004308,S001,4,2019-05-24 07:21:35,PL812388,ÀÌ³ªÀº,2019-03-03 12:00,suganuma_yuu@example.com,F,44,1974-09-13,ºÎ»ê±¤¿ª½Ã,PC-A,50000,200000
4408,T0000004309,S005,1,2019-05-24 07:55:19,GD781025,ÀÌ½Ã¾Æ,2019-03-02 22:11,yoshida_nao@example.com,F,44,1975-07-12,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
4409,T0000004310,S004,1,2019-05-24 08:17:19,AS220894,±èÇöÅÂ,2019-01-26 13:26,kajiwara_kadue@example.com,F,54,1965-05-03,ºÎ»ê±¤¿ª½Ã,PC-D,180000,180000
4410,T0000004311,S001,1,2019-05-24 08:56:34,HI635804,ÀÌ¼öÀ±,2019-02-22 7:41,taniguchi_manami@example.com,F,70,1949-04-12,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
4411,T0000004312,S005,1,2019-05-24 09:04:24,HD430949,±è±ÔÈ¯,2019-02-12 10:41,yoshizawa_aoi@example.com,F,61,1957-10-04,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
4412,T0000004313,S001,1,2019-05-24 10:15:50,PL204290,¹ÚÀçÈñ,2019-04-18 11:46,katagiri_kaoru@example.com,F,51,1968-05-17,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
4413,T0000004314,S001,1,2019-05-24 11:05:24,AS463573,±è½Â¿±,2019-02-01 6:50,yanagihara_masami@example.com,F,31,1988-02-28,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
4414,T0000004315,S005,1,2019-05-24 12:06:27,OA032400,ÀÌÀ¯¼Ö,2019-03-14 19:55,iwabuchi_ikuji@example.com,M,44,1975-04-08,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
4415,T0000004316,S002,3,2019-05-24 13:21:25,OA760582,¹ÚÁ¦¹Î,2019-05-03 17:44,oota_keiko@example.com,F,65,1954-07-28,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,255000
4416,T0000004317,S003,1,2019-05-24 13:25:13,AS147485,±è¼®È¯,2019-02-18 19:24,miyano_kazuki@example.com,M,29,1990-03-29,´ëÀü±¤¿ª½Ã,PC-C,120000,120000
4417,T0000004318,S003,1,2019-05-24 13:47:13,HD459890,ÀÌÀÚÀÎ,2019-03-26 21:19,iwamoto_yoshino@example.com,F,25,1994-04-03,´ëÀü±¤¿ª½Ã,PC-C,120000,120000
4418,T0000004319,S004,1,2019-05-24 14:01:57,IK874524,¹ÚÁøÈ¯,2019-05-14 4:15,kamijou_meibi@example.com,F,41,1977-12-15,´ë±¸±¤¿ª½Ã,PC-D,180000,180000
4419,T0000004320,S002,1,2019-05-24 15:05:22,GD296555,ÀÌºÎ°Ç,2019-02-25 18:21,katase_tamaki@example.com,F,61,1958-06-29,¿ï»ê±¤¿ª½Ã,PC-B,85000,85000
4420,T0000004321,S001,1,2019-05-24 15:17:27,GD818751,ÀÌ¿©¿ø,2019-03-07 22:26,uchida_tetsuji@example.com,M,41,1977-09-09,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
4421,T0000004322,S001,1,2019-05-24 17:39:10,HI941745,ÀÌ¶óÈñ,2019-03-04 19:09,kitayama_nanase@example.com,F,39,1979-08-11,´ë±¸±¤¿ª½Ã,PC-A,50000,50000
4422,T0000004323,S005,1,2019-05-24 17:54:24,TS807008,ÀÌ¹®¿µ,2019-04-06 9:27,shimizu_tasuku@example.com,M,69,1949-12-14,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
4423,T0000004323,S002,1,2019-05-24 17:54:24,TS807008,ÀÌ¹®¿µ,2019-04-06 9:27,shimizu_tasuku@example.com,M,69,1949-12-14,¿ï»ê±¤¿ª½Ã,PC-B,85000,85000
4424,T0000004324,S005,1,2019-05-24 18:40:27,PL705609,±è¼ºÁØ,2019-01-04 9:12,yamakawa_saki@example.com,F,25,1993-09-17,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
4425,T0000004325,S002,1,2019-05-24 18:47:09,HI151829,±èÀå¿ø,2019-02-13 7:14,kusumoto_kazuyo@example.com,F,74,1944-12-02,´ë±¸±¤¿ª½Ã,PC-B,85000,85000
4426,T0000004326,S004,1,2019-05-24 19:02:31,AS700549,ÀÌµ¿¾ð,2019-02-23 0:18,konndou_takashi@example.com,M,70,1948-12-06,¼­¿ïÆ¯º°½Ã,PC-D,180000,180000
4427,T0000004327,S002,1,2019-05-24 19:12:09,IK003701,ÀÌÀº,2019-03-11 0:00,asanuma_chinatsu@example.com,F,63,1955-11-14,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
4428,T0000004328,S003,1,2019-05-24 19:55:07,TS440617,±è¹«ºó,2019-02-05 7:57,kameda_shinichi@example.com,M,33,1986-06-11,´ëÀü±¤¿ª½Ã,PC-C,120000,120000
4429,T0000004329,S002,1,2019-05-24 21:20:41,GD991319,¹Ú½Â¹Î,2019-04-11 15:04,uchimura_hironari@example.com,M,45,1973-10-31,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
4430,T0000004330,S004,1,2019-05-24 21:32:40,PL214225,ÀÌ¾ÖÁø,2019-04-05 16:17,shigematsu_airi@example.com,F,70,1948-11-27,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,180000
4431,T0000004331,S001,3,2019-05-24 22:30:05,IK623902,±èÇöÁØ,2019-01-01 21:35,fujiwara_meisa@example.com,F,63,1956-03-31,¼­¿ïÆ¯º°½Ã,PC-A,50000,150000
4432,T0000004332,S005,1,2019-05-24 22:39:13,TS795349,¹ÚÇÊ¸³,2019-05-09 10:18,miyake_megumi@example.com,F,46,1973-07-01,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
4433,T0000004333,S002,2,2019-05-24 23:12:31,AS639935,ÀÌ°æÀ±,2019-02-19 18:35,houjou_jin@example.com,M,79,1939-11-03,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,170000
4434,T0000004334,S005,1,2019-05-24 23:32:51,PL365264,¹Ú¼¼¿õ,2019-05-15 23:06,fujita_shingo@example.com,M,45,1973-11-25,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
4435,T0000004335,S005,1,2019-05-24 23:33:31,AS501123,ÀÌÀÇÁ¤,2019-04-01 15:52,iwai_kou@example.com,F,21,1998-01-03,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
4436,T0000004336,S004,1,2019-05-25 00:52:04,HD762188,ÃÖÃ¢Èñ,2019-05-20 22:18,teramoto_toshiya@example.com,M,34,1985-01-20,´ë±¸±¤¿ª½Ã,PC-D,180000,180000
4437,T0000004337,S002,1,2019-05-25 01:24:29,PL695674,ÀÌ¼ÛÀº,2019-03-28 1:18,ikegami_yuu1@example.com,F,31,1988-06-03,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
4438,T0000004337,S004,1,2019-05-25 01:24:29,PL695674,ÀÌ¼ÛÀº,2019-03-28 1:18,ikegami_yuu1@example.com,F,31,1988-06-03,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,180000
4439,T0000004338,S003,1,2019-05-25 02:10:26,HI069246,¹ÚÇö,2019-04-16 8:06,fukumoto_naoto@example.com,M,77,1942-01-23,¿ï»ê±¤¿ª½Ã,PC-C,120000,120000
4440,T0000004339,S004,1,2019-05-25 02:29:40,GD719151,±èµ¿ÈÄ,2019-01-27 17:55,tanabe_satoshi@example.com,M,64,1954-09-30,´ëÀü±¤¿ª½Ã,PC-D,180000,180000
4441,T0000004340,S001,1,2019-05-25 02:43:45,PL137718,ÀÌÁ¤¹Ì,2019-03-29 6:13,hanada_ittoku@example.com,M,31,1987-12-04,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
4442,T0000004341,S004,1,2019-05-25 04:00:38,GD784657,ÀÌ¼Ò¸í,2019-03-24 10:05,uchimura_mitsuru@example.com,M,79,1940-01-01,´ë±¸±¤¿ª½Ã,PC-D,180000,180000
4443,T0000004342,S001,1,2019-05-25 05:03:50,AS917021,¹ÚÇÑ¼­,2019-04-30 19:58,iwata_naoto@example.com,M,20,1999-05-14,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
4444,T0000004343,S002,1,2019-05-25 05:03:59,GD862639,ÀÌ±ÔÇÑ,2019-02-28 15:30,tsuchihashi_yasufumi@example.com,M,20,1999-06-20,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
4445,T0000004344,S001,1,2019-05-25 06:27:15,IK907604,ÀÌÀº´ã,2019-04-08 11:17,imura_shunji@example.com,M,69,1949-09-22,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
4446,T0000004345,S002,2,2019-05-25 09:49:25,GD955939,ÀÌÁÖ¾Ö,2019-04-01 19:57,aiba_shouko@example.com,F,26,1993-04-10,´ëÀü±¤¿ª½Ã,PC-B,85000,170000
4447,T0000004346,S003,1,2019-05-25 10:45:50,IK372117,ÀÌÃ¤Àº,2019-03-02 10:58,shiratori_akane@example.com,F,20,1998-11-12,ºÎ»ê±¤¿ª½Ã,PC-C,120000,120000
4448,T0000004347,S002,1,2019-05-25 10:46:32,HI263602,±èÀç¿ø,2019-01-03 0:41,hagiwara_masami@example.com,F,60,1959-05-01,¿ï»ê±¤¿ª½Ã,PC-B,85000,85000
4449,T0000004348,S005,1,2019-05-25 11:05:48,IK548249,±è°â,2019-01-23 2:28,oyama_tohru@example.com,M,35,1984-05-26,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
4450,T0000004349,S001,1,2019-05-25 11:25:01,OA393110,ÀÌ³ªÀÎ,2019-04-04 13:54,ootani_nanase@example.com,F,46,1972-12-25,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
4451,T0000004350,S001,1,2019-05-25 12:13:35,IK027932,ÀÌÇý¿Â,2019-03-25 9:25,fukushima_tomoya@example.com,M,72,1946-10-23,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
4452,T0000004351,S002,1,2019-05-25 12:41:31,HI173027,¹Úµ¿¿Ï,2019-05-16 21:54,toyota_harumi@example.com,F,35,1983-10-31,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
4453,T0000004352,S001,2,2019-05-25 14:08:38,HI228454,¹Ú°ÇÇÏ,2019-04-27 15:23,imada_ryou@example.com,F,39,1980-03-25,¿ï»ê±¤¿ª½Ã,PC-A,50000,100000
4454,T0000004353,S001,1,2019-05-25 16:29:17,HI561218,ÀÌÀÌ½½,2019-03-19 11:20,moriwaki_reina@example.com,F,33,1985-12-15,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
4455,T0000004354,S001,1,2019-05-25 18:10:15,HI770056,ÀÌ¼ÒÀº,2019-03-03 4:39,katsurayama_ryou@example.com,M,39,1980-06-03,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
4456,T0000004355,S003,1,2019-05-25 21:14:10,HD973885,¹ÚÀºÈ£,2019-04-13 6:21,oobayashi_hajime@example.com,M,31,1988-05-31,ºÎ»ê±¤¿ª½Ã,PC-C,120000,120000
4457,T0000004356,S005,1,2019-05-25 21:25:27,OA118869,ÀÌÃ¤¿¬,2019-03-04 16:40,ishiguro_kazuya@example.com,M,25,1993-09-16,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
4458,T0000004357,S005,1,2019-05-25 21:31:41,GD883278,±è¹Ì¸£,2019-01-26 23:32,sasaki_natsuki@example.com,F,45,1973-08-14,±¤ÁÖ±¤¿ª½Ã,PC-E,210000,210000
4459,T0000004358,S005,1,2019-05-26 00:10:53,OA053175,ÀÌ¹®¼ö,2019-02-21 18:12,oikawa_susumu@example.com,M,76,1943-06-11,±¤ÁÖ±¤¿ª½Ã,PC-E,210000,210000
4460,T0000004359,S002,1,2019-05-26 02:39:34,AS621407,ÀÌ¹ÎÈñ,2019-03-09 22:35,yanagi_yuuta@example.com,M,29,1990-07-15,´ë±¸±¤¿ª½Ã,PC-B,85000,85000
4461,T0000004360,S001,2,2019-05-26 02:51:22,GD471767,ÀÌº¸¸§,2019-03-29 23:30,morimoto_akira@example.com,M,55,1964-02-17,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,100000
4462,T0000004361,S003,2,2019-05-26 03:17:58,IK923881,ÀÌ·Á¿ø,2019-03-09 2:28,kozeki_souta@example.com,M,28,1991-01-30,´ë±¸±¤¿ª½Ã,PC-C,120000,240000
4463,T0000004362,S002,1,2019-05-26 03:51:32,IK453239,ÀÌº¸±Ù,2019-02-26 19:56,terawaki_masatoshi@example.com,M,45,1974-04-17,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
4464,T0000004363,S002,1,2019-05-26 04:46:58,PL263245,¹Ú±Ôºó,2019-04-18 7:41,suzuki_asami@example.com,F,53,1965-11-08,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
4465,T0000004364,S001,1,2019-05-26 05:04:27,TS999855,±è°Ç¿í,2019-02-03 12:52,shimura_ryou@example.com,M,58,1961-03-30,¿ï»ê±¤¿ª½Ã,PC-A,50000,50000
4466,T0000004365,S005,1,2019-05-26 06:32:42,HI128344,¹ÚÀçÇõ,2019-04-17 22:23,nakabayashi_tomoka@example.com,F,71,1947-08-16,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
4467,T0000004366,S004,1,2019-05-26 07:28:41,AS251921,ÀÌ¼­¾Æ,2019-03-02 18:37,meguro_sayuri@example.com,F,46,1973-01-27,´ëÀü±¤¿ª½Ã,PC-D,180000,180000
4468,T0000004367,S002,1,2019-05-26 08:35:00,AS030404,±èµµÇå,2019-01-19 3:11,sannshi_natsumi@example.com,F,71,1948-07-09,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
4469,T0000004368,S002,1,2019-05-26 09:04:25,HI279896,¹ÚÀ±ºó,2019-05-15 3:18,nakabayashi_tomofumi@example.com,M,77,1942-03-05,ºÎ»ê±¤¿ª½Ã,PC-B,85000,85000
4470,T0000004369,S003,1,2019-05-26 09:12:59,GD587474,¹Ú¼±À²,2019-04-23 0:22,muramatsu_tsutomu@example.com,M,42,1977-07-02,ÀÎÃµ±¤¿ª½Ã,PC-C,120000,120000
4471,T0000004369,S003,1,2019-05-26 09:12:59,GD587474,¹Ú¼±À²,2019-04-23 0:22,muramatsu_tsutomu@example.com,M,42,1977-07-02,ÀÎÃµ±¤¿ª½Ã,PC-C,120000,120000
4472,T0000004370,S001,1,2019-05-26 11:02:30,OA790739,¹ÚÁÖÇÏ,2019-04-25 7:15,kishi_daigorou@example.com,M,67,1951-11-11,¿ï»ê±¤¿ª½Ã,PC-A,50000,50000
4473,T0000004371,S001,2,2019-05-26 11:54:04,TS526878,¹ÚÈñ¿ì,2019-05-12 12:13,sawamura_asami@example.com,F,42,1977-04-28,¼­¿ïÆ¯º°½Ã,PC-A,50000,100000
4474,T0000004372,S003,2,2019-05-26 12:17:11,OA275903,¹ÚÃ¤È¯,2019-05-08 8:46,kusunoki_mitsuhiro@example.com,M,29,1989-12-23,´ëÀü±¤¿ª½Ã,PC-C,120000,240000
4475,T0000004373,S003,1,2019-05-26 12:26:18,GD812922,±èÀÇÁØ,2019-01-23 10:34,suganuma_naoto@example.com,M,61,1958-06-24,ºÎ»ê±¤¿ª½Ã,PC-C,120000,120000
4476,T0000004374,S002,1,2019-05-26 14:16:16,GD428351,±èÁ¦ÇÏ,2019-02-03 0:11,kodama_jun@example.com,M,60,1959-02-28,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
4477,T0000004375,S002,1,2019-05-26 14:51:26,PL183628,ÀÌ´Ù°æ,2019-03-06 21:44,toyohara_miyuki@example.com,F,50,1969-02-06,¿ï»ê±¤¿ª½Ã,PC-B,85000,85000
4478,T0000004376,S003,1,2019-05-26 15:06:13,IK316371,¹Ú°æ·Ï,2019-05-12 8:42,ochiai_natsuki@example.com,F,58,1960-08-17,¼­¿ïÆ¯º°½Ã,PC-C,120000,120000
4479,T0000004377,S005,1,2019-05-26 15:07:58,PL999317,ÀÌ¿µÈ­,2019-04-04 19:12,yoshioka_sanma@example.com,M,70,1949-04-05,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
4480,T0000004378,S003,1,2019-05-26 15:46:38,IK613660,ÀÌ¿¹½½,2019-03-04 14:51,kusumoto_kazuhisa@example.com,M,57,1961-09-26,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
4481,T0000004379,S005,1,2019-05-26 16:04:16,PL819882,±è¹Î±Ç,2019-02-06 23:46,nannba_ai@example.com,F,46,1973-06-18,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
4482,T0000004380,S005,1,2019-05-26 16:29:25,AS129796,ÀÌ¼ö¹Ì,2019-03-16 11:32,takai_yuu@example.com,M,26,1992-09-17,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
4483,T0000004381,S005,1,2019-05-26 16:34:23,IK986467,±è¼¼ÁØ,2019-01-09 5:23,ootani_hiroaki@example.com,M,43,1975-12-07,±¤ÁÖ±¤¿ª½Ã,PC-E,210000,210000
4484,T0000004382,S005,1,2019-05-26 16:55:08,OA241695,ÀÌ¿¹À±,2019-03-11 15:34,hada_miwako@example.com,F,79,1939-10-06,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
4485,T0000004383,S001,1,2019-05-26 17:11:18,IK947853,ÀÌÁØÅÂ,2019-02-24 22:29,onnda_kisuke@example.com,M,58,1961-06-22,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
4486,T0000004384,S002,1,2019-05-26 17:34:04,IK693082,±è´ë¿ø,2019-01-30 19:55,hosoda_myuu@example.com,F,61,1958-07-26,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
4487,T0000004385,S001,1,2019-05-26 17:53:27,TS174464,ÀÌ½Ã¿í,2019-02-22 16:24,kusunoki_takashi@example.com,M,37,1982-02-21,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
4488,T0000004386,S001,2,2019-05-26 18:48:08,OA657660,ÀÌº°,2019-02-20 15:51,hasegawa_hiroaki@example.com,M,45,1974-06-24,¼­¿ïÆ¯º°½Ã,PC-A,50000,100000
4489,T0000004386,S002,1,2019-05-26 18:48:08,OA657660,ÀÌº°,2019-02-20 15:51,hasegawa_hiroaki@example.com,M,45,1974-06-24,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
4490,T0000004387,S005,1,2019-05-26 19:49:39,IK187041,ÃÖÀçÈÖ,2019-05-20 15:21,horiuchi_girolamo@example.com,M,76,1943-04-28,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
4491,T0000004388,S001,1,2019-05-26 20:30:49,TS724973,±èÈ£¹Î,2019-02-10 13:18,kohira_kaoru@example.com,F,57,1962-01-21,¿ï»ê±¤¿ª½Ã,PC-A,50000,50000
4492,T0000004389,S004,1,2019-05-26 23:33:36,IK623902,±èÇöÁØ,2019-01-01 21:35,fujiwara_meisa@example.com,F,63,1956-03-31,¼­¿ïÆ¯º°½Ã,PC-D,180000,180000
4493,T0000004390,S005,1,2019-05-26 23:40:20,TS609198,±èÁÖ¼º,2019-01-15 12:11,ishigaki_yousuke@example.com,M,22,1997-01-28,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
4494,T0000004391,S004,1,2019-05-26 23:53:24,PL170857,ÃÖ´ÙÀ­,2019-05-23 17:25,koide_tatsuya@example.com,M,58,1961-07-13,ºÎ»ê±¤¿ª½Ã,PC-D,180000,180000
4495,T0000004392,S001,1,2019-05-27 00:30:41,TS130392,ÀÌÀÌ¶û,2019-03-17 6:44,fukuzawa_tetsuji@example.com,M,37,1981-11-09,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
4496,T0000004393,S004,1,2019-05-27 01:30:02,IK004670,±èµ¿±Ô,2019-01-13 1:02,tamaki_risa@example.com,F,23,1996-06-16,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,180000
4497,T0000004394,S005,1,2019-05-27 02:14:38,IK574425,ÀÌ½½ºñ,2019-03-18 0:29,iketani_somegorou@example.com,M,23,1996-04-03,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
4498,T0000004395,S003,1,2019-05-27 02:34:57,OA614379,±è¸®¾È,2019-01-22 7:43,adachi_yonezou@example.com,M,69,1950-02-16,ºÎ»ê±¤¿ª½Ã,PC-C,120000,120000
4499,T0000004396,S004,1,2019-05-27 03:52:56,IK651569,±è¼®¿ì,2019-02-08 6:36,iwashita_takeshi@example.com,M,58,1961-05-03,ºÎ»ê±¤¿ª½Ã,PC-D,180000,180000
4500,T0000004397,S001,1,2019-05-27 04:44:47,PL057547,ÀÌÅÂ¸°,2019-02-27 6:14,ishizawa_mei@example.com,F,33,1985-10-02,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
4501,T0000004398,S002,1,2019-05-27 04:49:31,HD327582,¹Ú¼®¿ø,2019-05-08 10:23,oota_kazuyuki@example.com,M,26,1993-07-06,¿ï»ê±¤¿ª½Ã,PC-B,85000,85000
4502,T0000004399,S002,1,2019-05-27 05:44:48,HI118782,ÃÖÀç°â,2019-05-19 18:40,kotani_aoi@example.com,F,28,1990-08-12,´ë±¸±¤¿ª½Ã,PC-B,85000,85000
4503,T0000004400,S003,1,2019-05-27 06:07:14,AS978283,¹ÚµµÇö,2019-04-11 2:08,yamamoto_haruki@example.com,F,58,1960-11-01,´ëÀü±¤¿ª½Ã,PC-C,120000,120000
4504,T0000004401,S002,1,2019-05-27 06:25:12,TS821125,ÀÌ¼öÈ­,2019-03-29 0:50,shiratori_takurou@example.com,M,43,1976-02-13,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
4505,T0000004402,S003,1,2019-05-27 06:37:10,TS451704,±èµ¿Çå,2019-02-11 5:38,tsuchiya_yuu@example.com,F,25,1994-03-29,¿ï»ê±¤¿ª½Ã,PC-C,120000,120000
4506,T0000004403,S002,1,2019-05-27 07:02:51,GD154170,¹Ú±Ô¹Î,2019-04-13 3:34,nishio_masashi@example.com,M,28,1991-04-10,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
4507,T0000004404,S001,1,2019-05-27 07:15:35,IK802877,±è»ó¿±,2019-02-15 3:22,konnno_haruka@example.com,F,39,1980-06-18,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
4508,T0000004405,S005,1,2019-05-27 07:16:50,HI003514,ÀÌÀÎ¾Ö,2019-03-24 20:58,okuda_youko@example.com,F,77,1941-12-27,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
4509,T0000004406,S001,1,2019-05-27 08:13:30,TS733060,ÀÌ³ªºó,2019-03-29 1:22,matsukawa_hikaru@example.com,F,66,1952-10-24,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
4510,T0000004407,S004,1,2019-05-27 08:14:41,TS999231,±èÈ«ÁØ,2019-02-10 15:05,yamaguchi_noriko@example.com,F,26,1992-08-12,ºÎ»ê±¤¿ª½Ã,PC-D,180000,180000
4511,T0000004408,S005,1,2019-05-27 10:01:20,IK259509,¹ÚÁö¿ì,2019-04-11 15:53,inui_keiko@example.com,F,31,1987-09-15,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
4512,T0000004409,S003,1,2019-05-27 10:11:03,HD347814,ÀÌ¹®Á¤,2019-03-29 10:05,kubota_juri@example.com,F,45,1974-04-27,ÀÎÃµ±¤¿ª½Ã,PC-C,120000,120000
4513,T0000004410,S001,1,2019-05-27 12:17:39,HI051235,±è½ÂÈ¿,2019-02-03 3:04,yajima_teruo@example.com,M,37,1982-06-24,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
4514,T0000004411,S005,1,2019-05-27 13:38:45,AS984476,ÃÖÁØ°æ,2019-05-22 4:45,sakashita_saori@example.com,F,66,1952-12-30,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
4515,T0000004411,S005,1,2019-05-27 13:38:45,AS984476,ÃÖÁØ°æ,2019-05-22 4:45,sakashita_saori@example.com,F,66,1952-12-30,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
4516,T0000004412,S005,1,2019-05-27 13:46:42,PL188904,ÀÌÇÏÈñ,2019-04-04 10:38,shigematsu_yoshimasa@example.com,M,69,1950-05-04,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
4517,T0000004413,S001,3,2019-05-27 14:19:13,OA719899,±èÇÊ¸³,2019-02-02 22:07,shiratori_rie@example.com,F,34,1985-04-14,ºÎ»ê±¤¿ª½Ã,PC-A,50000,150000
4518,T0000004414,S001,1,2019-05-27 14:37:53,IK133578,ÀÌ±Ô¸®,2019-03-04 0:36,matsushita_kousuke@example.com,M,73,1946-02-26,´ë±¸±¤¿ª½Ã,PC-A,50000,50000
4519,T0000004415,S001,1,2019-05-27 15:09:13,PL470792,±èÅÂ¹Î,2019-01-03 22:53,kobayashi_keiko@example.com,F,40,1979-05-21,±¤ÁÖ±¤¿ª½Ã,PC-A,50000,50000
4520,T0000004416,S005,1,2019-05-27 15:26:24,TS209540,ÃÖ¿ì°â,2019-05-27 7:02,arakawa_yuino@example.com,F,24,1995-01-29,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
